"mRNA_size" "ORF_size" "Fickett_score" "Hexamer_score" "coding_prob" "novel"
"MSTRG.2845.3" 6782 1440 1.2882 0.688219526136 0.999999933565554 TRUE
"MSTRG.2846.6" 2225 1083 1.1177 0.200135358353 0.999902278799968 TRUE
"MSTRG.2849.6" 1229 333 0.8374 0.206117404732 0.491776687361702 TRUE
"MSTRG.2849.4" 1117 333 0.8374 0.206117404732 0.49331162055407 TRUE
"MSTRG.2852.5" 1221 1134 1.0199 0.490142486133 0.999987397888569 TRUE
"MSTRG.2852.6" 1269 1128 1.0772 0.499275915801 0.99998950731561 TRUE
"MSTRG.2874.1" 2376 2025 0.8391 0.143293312035 0.999999990372307 TRUE
"MSTRG.2875.2" 1389 1290 0.79 0.0807814503873 0.999941187723703 TRUE
"MSTRG.2895.6" 3880 1737 1.233 0.354631379319 0.999999981292905 TRUE
"MSTRG.2901.5" 1854 1557 1.198 0.430382366664 0.999999910647033 TRUE
"MSTRG.2904.1" 824 675 0.7545 0.226906695346 0.974813256448867 TRUE
"MSTRG.2921.4" 6791 1248 0.5327 -0.0216609936475 0.999428348140899 TRUE
"MSTRG.2935.4" 6253 5691 1.2601 0.510126933106 1 TRUE
"MSTRG.2940.2" 7612 3204 1.1274 0.411535408798 1 TRUE
"MSTRG.2940.4" 6489 2571 1.1241 0.428640543814 0.999999999998222 TRUE
"MSTRG.2940.6" 9256 1812 1.2531 0.432952072086 0.999999993703273 TRUE
"MSTRG.2941.4" 3878 324 1.2119 0.477841266532 0.934687313995743 TRUE
"MSTRG.2946.4" 1949 252 1.2296 0.124414185235 0.469436761165582 TRUE
"MSTRG.2956.6" 2483 1518 0.8888 0.437977085168 0.999999603297832 TRUE
"MSTRG.2961.6" 2672 813 1.2006 0.470780617657 0.999701426269072 TRUE
"MSTRG.2970.1" 5865 3555 1.0432 0.114393758747 1 TRUE
"MSTRG.2992.5" 2970 447 1.2524 0.305281832096 0.960051122476479 TRUE
"MSTRG.3024.1" 6212 3564 1.0902 0.0705040617312 1 TRUE
"MSTRG.3026.2" 2905 1677 1.011 -0.00641377339415 0.999999332924056 TRUE
"MSTRG.3044.7" 4549 4425 0.9813 0.241383874555 1 TRUE
"MSTRG.3050.4" 3355 1047 1.0081 -0.00375825912097 0.999218474612839 TRUE
"MSTRG.3072.9" 6704 4452 0.904 -0.0759438487037 1 TRUE
"MSTRG.3074.5" 947 840 0.8563 0.023288304014 0.990150952792741 TRUE
"MSTRG.3098.1" 1373 444 1.0939 0.391643683203 0.961249086147811 TRUE
"MSTRG.3100.10" 2962 1230 1.0514 0.400432128785 0.999992676400159 TRUE
"MSTRG.3100.9" 2947 1215 1.1444 0.408158496468 0.999994006799477 TRUE
"MSTRG.3102.7" 1369 810 1.2121 0.351016663115 0.999428662223418 TRUE
"MSTRG.3107.3" 1888 492 0.9001 0.187857144392 0.85998457452902 TRUE
"MSTRG.3120.9" 962 723 0.8259 0.0880162183374 0.973108326537881 TRUE
"MSTRG.3134.3" 3966 2532 0.9075 0.347768931001 0.999999999991745 TRUE
"MSTRG.3134.5" 1742 846 0.9263 0.3471804486 0.99893188105998 TRUE
"MSTRG.3138.7" 4073 1170 0.5824 0.289995024842 0.999850090585221 TRUE
"MSTRG.3140.3" 3026 978 1.2512 0.398460016252 0.999937378528354 TRUE
"MSTRG.3150.1" 2162 978 0.9475 0.318777645352 0.999724121456491 TRUE
"MSTRG.3154.2" 4991 2751 0.9422 0.142623568258 0.999999999997679 TRUE
"MSTRG.3160.2" 2290 753 1.2096 0.403114333885 0.99916419452445 TRUE
"MSTRG.3176.12" 631 540 1.3124 0.42437516573 0.994921381959372 TRUE
"MSTRG.3177.1" 4382 780 0.8733 0.379968111395 0.997462162044329 TRUE
"MSTRG.3182.2" 1753 171 1.144 0.314307122221 0.459929453760994 TRUE
"MSTRG.3189.21" 868 753 0.9047 0.143173269304 0.9893954660442 TRUE
"MSTRG.3200.3" 11244 3357 1.1043 0.518219075507 1 TRUE
"MSTRG.3204.3" 5302 564 1.0912 0.178872037791 0.954249418409682 TRUE
"MSTRG.3214.7" 1264 987 0.9374 0.081583325505 0.99896366273216 TRUE
"MSTRG.3219.2" 10305 678 1.2086 0.305462030789 0.994577124112696 TRUE
"MSTRG.3219.3" 9105 534 0.7635 0.144789809722 0.760806268691257 TRUE
"MSTRG.3219.4" 6085 678 1.2086 0.305462030789 0.995692493874594 TRUE
"MSTRG.3235.13" 2270 1242 0.4795 -0.0492733907069 0.99932236562702 TRUE
"MSTRG.3254.5" 7563 1056 0.818 0.257260579434 0.999648190486906 TRUE
"MSTRG.3254.14" 911 576 0.8972 0.241178587401 0.957794428951551 TRUE
"MSTRG.3254.16" 1027 1011 0.8526 0.271545832835 0.999668964311824 TRUE
"MSTRG.3267.3" 4679 1716 0.9886 0.206645769607 0.999999859084163 TRUE
"MSTRG.3287.1" 2632 462 1.0833 0.057232876554 0.782039310551616 TRUE
"MSTRG.3294.6" 1807 759 1.0939 0.0090562949019 0.987748726777575 TRUE
"MSTRG.3294.9" 780 342 0.9107 0.0609291329336 0.369129844918376 TRUE
"MSTRG.3297.2" 4676 2862 1.0123 0.0870656831342 0.999999999999275 TRUE
"MSTRG.3302.5" 540 522 1.0282 0.16892823115 0.927669218046086 TRUE
"MSTRG.3302.6" 5194 2028 0.7732 0.108805072406 0.999999983188767 TRUE
"MSTRG.3309.5" 1248 1152 0.8203 0.215376122208 0.999891225044635 TRUE
"MSTRG.3311.13" 3523 1728 1.1112 0.426451791447 0.999999980033465 TRUE
"MSTRG.3314.3" 3840 1152 0.8142 0.0665224227648 0.999684073481587 TRUE
"MSTRG.3314.5" 5197 1005 0.9045 0.0934029018199 0.998904083320942 TRUE
"MSTRG.3327.3" 2744 825 1.0074 0.0802821953193 0.994572614745521 TRUE
"MSTRG.3330.3" 6222 1269 0.9301 0.30760901306 0.999984896336655 TRUE
"MSTRG.3336.1" 5700 2127 0.8376 0.0446096679317 0.999999993248559 TRUE
"MSTRG.3336.3" 5538 2205 0.8012 0.0487075665756 0.999999996907953 TRUE
"MSTRG.3338.3" 7127 1338 1.2638 0.458270298581 0.999999069432067 TRUE
"MSTRG.3349.1" 3167 2232 0.8139 0.165980271298 0.999999999056977 TRUE
"MSTRG.3349.2" 2908 2232 0.8139 0.165980271298 0.999999999070275 TRUE
"MSTRG.3355.2" 6963 2790 1.2607 0.340857584762 0.999999999999833 TRUE
"MSTRG.3362.2" 1738 717 1.0122 0.167025662142 0.990054713996831 TRUE
"MSTRG.3367.12" 6649 2967 1.2327 0.553745761712 1 TRUE
"MSTRG.3420.6" 1541 372 1.2896 0.697769074512 0.99281543134209 TRUE
"MSTRG.3429.6" 1681 1191 1.1962 0.55766270707 0.99999753072622 TRUE
"MSTRG.3429.20" 2763 1452 1.1974 0.399516472065 0.999999632571963 TRUE
"MSTRG.3429.26" 792 372 1.2273 0.539659159584 0.978021450893891 TRUE
"MSTRG.3433.6" 3678 510 1.2274 0.532988862652 0.994182253978852 TRUE
"MSTRG.3441.2" 2249 1023 1.1565 0.459183624167 0.999965220093751 TRUE
"MSTRG.3444.18" 1159 432 1.1389 0.514428858956 0.981814472844912 TRUE
"MSTRG.3446.4" 985 717 1.2961 0.614559784182 0.999760414708513 TRUE
"MSTRG.3448.14" 1330 978 1.2849 0.483454196494 0.999969667828699 TRUE
"MSTRG.3468.4" 692 498 1.3306 0.664001876499 0.998205532835796 TRUE
"MSTRG.3470.3" 904 621 0.6262 0.132235903221 0.883976655350744 TRUE
"MSTRG.3471.3" 8098 858 1.1288 0.437424912832 0.999618955706483 TRUE
"MSTRG.3551.7" 1474 273 1.1607 0.348667146716 0.77935340140611 TRUE
"MSTRG.3556.10" 1248 1074 1.1737 0.3651318058 0.999968967968816 TRUE
"MSTRG.3557.24" 2988 768 0.8117 0.253299874503 0.992861434415815 TRUE
"MSTRG.3559.2" 892 366 0.8889 0.324973379744 0.777915491361482 TRUE
"MSTRG.3563.18" 1081 666 1.1266 0.294544070603 0.994697605088324 TRUE
"MSTRG.3567.4" 6553 1308 0.925 0.392910243336 0.999993970163422 TRUE
"MSTRG.3576.11" 3464 3282 0.9256 0.361623472739 1 TRUE
"MSTRG.3622.23" 4413 780 0.971 0.287299832193 0.996816716492527 TRUE
"MSTRG.3627.3" 8912 1299 0.9281 0.178165269404 0.999972362289756 TRUE
"MSTRG.3647.5" 2490 1161 0.8238 0.00171727678166 0.99961972472657 TRUE
"MSTRG.3660.2" 8395 5061 0.8975 0.000103492458061 1 TRUE
"MSTRG.3664.10" 5544 1263 1.2024 0.15366215715 0.999984506571857 TRUE
"MSTRG.3664.11" 2108 1275 1.2024 0.159418669032 0.99998916442781 TRUE
"MSTRG.3676.2" 1698 1440 1.013 0.169732153883 0.9999969817393 TRUE
"MSTRG.3712.3" 4511 2661 0.6693 -0.0134619874641 0.999999999959123 TRUE
"MSTRG.3723.1" 2293 1032 1.1355 0.327892656941 0.999924824751859 TRUE
"MSTRG.3753.5" 9659 3996 1.0682 -0.0252075530867 1 TRUE
"MSTRG.3755.8" 5452 1530 1.1811 0.29353731876 0.999999641969276 TRUE
"MSTRG.3763.3" 6389 1248 0.6655 0.0868377027016 0.999816779118614 TRUE
"MSTRG.3766.3" 4746 3078 1.2753 0.336064381008 1 TRUE
"MSTRG.3766.9" 3916 1854 1.2235 0.381187018894 0.999999995547332 TRUE
"MSTRG.3772.2" 1327 729 0.8139 0.0687926825499 0.970048667495543 TRUE
"MSTRG.3787.3" 1181 597 1.0966 0.319489618565 0.989065084143587 TRUE
"MSTRG.3787.7" 666 489 0.7732 0.0833286112181 0.685000481395797 TRUE
"MSTRG.3793.8" 3234 1878 1.0617 0.213110169597 0.999999984116358 TRUE
"MSTRG.3811.7" 1342 804 1.1545 0.527706490595 0.999745246072056 TRUE
"MSTRG.3816.7" 2336 570 1.2606 0.525835883509 0.997418757729916 TRUE
"MSTRG.3828.7" 2397 2028 1.0092 0.222036136126 0.999999996784333 TRUE
"MSTRG.3832.4" 636 348 0.995 0.329125417815 0.811097375851581 TRUE
"MSTRG.3840.16" 1341 1017 0.9749 0.126207806862 0.999501047581559 TRUE
"MSTRG.3840.20" 1495 1017 0.9749 0.126207806862 0.999496818709737 TRUE
"MSTRG.3856.10" 2724 1242 0.8701 0.245851292747 0.999969831856331 TRUE
"MSTRG.3874.5" 819 543 0.8892 0.166064731819 0.906746265613886 TRUE
"MSTRG.3875.6" 2381 1842 1.0832 0.129300759589 0.999999964986121 TRUE
"MSTRG.3875.11" 1765 1197 1.0457 0.139649029105 0.999950756488736 TRUE
"MSTRG.3884.2" 3088 861 0.801 -0.0333917678483 0.985130386759386 TRUE
"MSTRG.3885.4" 5804 5190 0.8461 0.311585448525 1 TRUE
"MSTRG.3885.6" 3686 3162 0.774 0.319696632587 1 TRUE
"MSTRG.3912.1" 4039 2223 1.0521 0.215270100529 0.999999999643129 TRUE
"MSTRG.3919.1" 1761 447 1.0503 0.338941747929 0.940097292252876 TRUE
"MSTRG.3942.3" 3526 3057 1.2736 0.497169917372 1 TRUE
"MSTRG.3942.2" 3587 3210 1.2934 0.510594419328 1 TRUE
"MSTRG.3945.4" 1737 1470 1.2766 0.350174738761 0.999999708426123 TRUE
"MSTRG.3946.1" 2344 1290 1.2328 0.542310084982 0.999999181528993 TRUE
"MSTRG.3950.3" 3697 2757 1.2003 0.568739079887 1 TRUE
"MSTRG.3971.50" 4087 1401 0.8053 0.282159128073 0.999994494573774 TRUE
"MSTRG.3971.51" 4880 1890 0.9108 0.365165673746 0.999999989837023 TRUE
"MSTRG.3986.8" 1728 951 0.96 0.186453716321 0.999221304283934 TRUE
"MSTRG.3988.11" 2080 1407 1.1077 0.372172446516 0.999999058314798 TRUE
"MSTRG.3988.18" 1586 828 1.2364 0.480569976351 0.99980186667285 TRUE
"MSTRG.3998.2" 6494 645 0.9771 0.294913663513 0.985071253080439 TRUE
"MSTRG.3999.2" 1412 1020 1.1338 0.380016640811 0.999939940121053 TRUE
"MSTRG.4011.13" 1059 759 1.1023 0.349113197599 0.998533380672122 TRUE
"MSTRG.4015.1" 980 390 1.208 0.452911092431 0.967503777681738 TRUE
"MSTRG.4016.1" 1837 444 1.1862 0.614231160011 0.992267292780901 TRUE
"MSTRG.4023.5" 1608 1194 1.186 0.53778683371 0.999997220889076 TRUE
"MSTRG.4025.2" 831 603 0.8601 0.231860188083 0.962460591712771 TRUE
"MSTRG.4025.3" 800 447 1.0434 0.317128778159 0.933998781676778 TRUE
"MSTRG.4025.4" 1245 666 0.5673 0.050900441496 0.860420771496821 TRUE
"MSTRG.4028.4" 2825 2136 1.2492 0.618669003464 0.999999999961264 TRUE
"MSTRG.4030.7" 2050 1101 0.8894 0.211878845086 0.999838128257206 TRUE
"MSTRG.4033.3" 3271 1605 1.2799 0.813365593074 0.999999995834217 TRUE
"MSTRG.4047.7" 656 435 1.053 0.240608671343 0.890141919791083 TRUE
"MSTRG.4051.1" 3562 1797 1.0194 0.260038321474 0.999999965168234 TRUE
"MSTRG.4055.1" 4921 1089 0.8326 0.406582829069 0.999919130120359 TRUE
"MSTRG.4066.9" 4054 663 1.0306 0.543789713648 0.998013249988626 TRUE
"MSTRG.4071.3" 4708 4698 1.2417 0.488662829247 1 TRUE
"MSTRG.4071.2" 6481 6144 1.091 0.477242361686 1 TRUE
"MSTRG.4075.10" 1101 588 0.691 0.266890767143 0.936501748741391 TRUE
"MSTRG.4077.3" 1791 1440 1.0218 0.447716920044 0.999999455256826 TRUE
"MSTRG.4088.3" 3964 399 0.8433 0.20270211291 0.635329469048504 TRUE
"MSTRG.4118.6" 2360 2124 1.2433 0.56688556316 0.999999999939653 TRUE
"MSTRG.4121.29" 1680 1017 1.0371 0.416877476881 0.999929666404372 TRUE
"MSTRG.4143.3" 1047 270 1.1574 0.410261327921 0.833986294405397 TRUE
"MSTRG.4143.16" 2726 615 1.082 0.38874517611 0.993249723759851 TRUE
"MSTRG.4148.11" 1101 828 1.1171 0.50577359106 0.999750215091567 TRUE
"MSTRG.4153.11" 868 273 0.9554 0.370047716362 0.671983378191617 TRUE
"MSTRG.4163.20" 1149 960 1.0101 0.384948894448 0.999827816148956 TRUE
"MSTRG.4171.9" 1685 1089 1.2638 0.644860494754 0.999996392083168 TRUE
"MSTRG.4174.3" 2950 1845 1.3421 0.617849207119 0.999999999261946 TRUE
"MSTRG.4174.9" 1981 822 1.1937 0.433305735816 0.999665848006725 TRUE
"MSTRG.4174.12" 1527 900 1.2998 0.492708762798 0.999934102360847 TRUE
"MSTRG.4178.3" 1783 1350 1.2002 0.212922752487 0.999996650396971 TRUE
"MSTRG.4179.1" 4997 1101 1.1992 0.551932290235 0.999991693200474 TRUE
"MSTRG.4179.2" 5098 4875 1.163 0.621191162504 1 TRUE
"MSTRG.4180.10" 5067 2517 0.9306 0.170628544298 0.999999999971943 TRUE
"MSTRG.4180.23" 1577 1245 1.1149 0.268980985247 0.999989761787281 TRUE
"MSTRG.4186.7" 4582 1659 1.3113 0.493110133126 0.999999984670128 TRUE
"MSTRG.4192.2" 2318 459 0.6341 0.0498595788149 0.417761876866016 TRUE
"MSTRG.4206.4" 9091 5499 1.1586 0.44847871488 1 TRUE
"MSTRG.4237.4" 971 384 1.022 0.0649654832765 0.582155328037091 TRUE
"MSTRG.4237.10" 1679 999 1.124 0.497757500622 0.99996097332476 TRUE
"MSTRG.4246.27" 1141 876 1.2715 0.560261200666 0.999938251015632 TRUE
"MSTRG.4258.3" 7865 987 1.1741 0.503327888093 0.999949033544601 TRUE
"MSTRG.4258.8" 8068 987 1.1741 0.503327888093 0.999948463110202 TRUE
"MSTRG.4299.2" 7599 1461 0.7483 0.193142088533 0.999992874358773 TRUE
"MSTRG.4308.2" 7171 1233 1.3269 0.591722764752 0.999998919061054 TRUE
"MSTRG.4341.2" 3045 714 1.0539 0.281525962837 0.995198433840299 TRUE
"MSTRG.4354.4" 3194 2562 1.1554 0.205398207279 0.99999999999429 TRUE
"MSTRG.4393.3" 2975 1263 1.0541 0.120146005775 0.99997250118575 TRUE
"MSTRG.4402.8" 3155 831 0.981 0.476421507052 0.999483709343671 TRUE
"MSTRG.4402.9" 2614 819 0.9932 0.502492192725 0.999530791383778 TRUE
"MSTRG.4402.12" 2471 819 0.9932 0.502492192725 0.999534454297096 TRUE
"MSTRG.4402.13" 1980 819 0.9932 0.502492192725 0.999546814977148 TRUE
"MSTRG.4403.5" 1064 762 1.0803 0.00538691277296 0.987810948831936 TRUE
"MSTRG.4409.4" 2022 792 1.3071 0.441897407317 0.999699193801614 TRUE
"MSTRG.4437.3" 6576 6333 0.9898 -0.0271711903003 1 TRUE
"MSTRG.4447.2" 6894 2127 0.9588 0.0941435171226 0.999999996485693 TRUE
"MSTRG.4463.8" 1339 1098 1.0376 0.081356700062 0.999786741470648 TRUE
"MSTRG.4481.8" 1334 1269 1.1615 0.290197743158 0.999994217057089 TRUE
"MSTRG.4515.49" 5618 1728 0.9021 0.0436075184109 0.999999529904187 TRUE
"MSTRG.4537.3" 6715 2568 0.6348 0.105271208674 0.999999999928456 TRUE
"MSTRG.4550.8" 2080 882 0.9295 0.1621262242 0.997791182509929 TRUE
"MSTRG.4553.2" 4483 504 0.8449 0.0129636834625 0.635420635472153 TRUE
"MSTRG.4553.5" 4089 504 0.8449 0.0129636834625 0.640410542404058 TRUE
"MSTRG.4567.4" 3426 3138 1.102 0.177703552581 1 TRUE
"MSTRG.4586.4" 5390 3111 1.1722 0.278273018266 1 TRUE
"MSTRG.4607.2" 6066 3201 1.0917 0.220888858466 1 TRUE
"MSTRG.4609.28" 6857 2157 0.9527 0.2213234575 0.999999998816538 TRUE
"MSTRG.4618.1" 4018 3705 1.0911 0.442057230288 1 TRUE
"MSTRG.4624.3" 4478 1452 0.9681 0.181105067176 0.999996651134899 TRUE
"MSTRG.4628.3" 6504 3087 1.2147 0.408061644574 1 TRUE
"MSTRG.4639.2" 726 516 1.148 0.388010428058 0.985464541333018 TRUE
"MSTRG.4639.12" 2442 513 1.2563 0.415023893522 0.990302302466035 TRUE
"MSTRG.4641.6" 5314 1680 1.2035 0.486114416291 0.99999998091214 TRUE
"MSTRG.4641.12" 894 612 0.8701 0.305112322361 0.97854950548598 TRUE
"MSTRG.4645.2" 3170 2826 1.1907 0.452590610247 1 TRUE
"MSTRG.4646.15" 531 156 1.2249 0.371100953424 0.58954302504527 TRUE
"MSTRG.4672.16" 1198 1119 1.2025 0.347506379116 0.999981149935623 TRUE
"MSTRG.4679.5" 3152 2085 1.2008 0.443633892585 0.999999999761519 TRUE
"MSTRG.4682.3" 3793 1947 0.9195 0.217308588788 0.999999987954495 TRUE
"MSTRG.4692.11" 1032 876 0.9447 0.196321739193 0.998279344473254 TRUE
"MSTRG.4695.2" 1989 900 1.0157 0.126613615017 0.998343024120526 TRUE
"MSTRG.4695.3" 1938 900 1.0157 0.126613615017 0.998347643561683 TRUE
"MSTRG.4699.7" 1610 1056 1.102 0.234190932939 0.99989028147234 TRUE
"MSTRG.4699.9" 1918 1053 1.102 0.235028219772 0.999885189407757 TRUE
"MSTRG.4703.12" 3759 951 1.1104 0.317114047384 0.999765327777606 TRUE
"MSTRG.4724.6" 5996 2397 1.0164 0.13642251291 0.999999999896504 TRUE
"MSTRG.4746.1" 1823 795 1.2344 0.452257848802 0.9996528752575 TRUE
"MSTRG.4747.1" 10736 4911 0.9505 0.199512065628 1 TRUE
"MSTRG.4754.8" 4279 4161 1.0943 0.144476360625 1 TRUE
"MSTRG.4754.7" 8952 6327 1.0463 0.149439048941 1 TRUE
"MSTRG.4754.9" 9312 6687 1.0523 0.142148661769 1 TRUE
"MSTRG.4757.7" 1658 1257 0.9603 0.300472374994 0.999987343813231 TRUE
"MSTRG.4764.2" 3989 1161 0.7777 0.0608977791143 0.999662042309371 TRUE
"MSTRG.4764.3" 4086 1161 0.7777 0.0608977791143 0.99966024065992 TRUE
"MSTRG.4791.5" 2705 885 0.8917 0.18400875238 0.99779510228189 TRUE
"MSTRG.4791.4" 2903 1725 1.0442 0.276174128155 0.999999937415834 TRUE
"MSTRG.4807.15" 748 474 1.0864 0.203860216511 0.918009742988223 TRUE
"MSTRG.4816.13" 1156 696 0.9339 0.266907547826 0.991283879280405 TRUE
"MSTRG.4821.1" 4999 987 0.8965 0.217540094837 0.999357990279387 TRUE
"MSTRG.4823.4" 3391 1536 1.2003 0.476858844851 0.999999907994013 TRUE
"MSTRG.4821.4" 3523 1251 0.6883 0.250754798588 0.999948229298998 TRUE
"MSTRG.4824.15" 925 420 1.0636 0.313138743949 0.915776410831514 TRUE
"MSTRG.4830.1" 911 603 1.315 0.520687255982 0.998586843301686 TRUE
"MSTRG.4832.15" 1530 765 1.1774 0.417424353863 0.99928179880104 TRUE
"MSTRG.4841.1" 746 687 0.9251 0.134284298662 0.978552946108659 TRUE
"MSTRG.4844.3" 4756 807 0.9637 0.23922090203 0.996708113113807 TRUE
"MSTRG.4847.3" 1468 792 1.1118 0.446251470029 0.999442956193172 TRUE
"MSTRG.4851.1" 6531 3573 1.0898 0.291823960683 1 TRUE
"MSTRG.4851.4" 4129 3573 1.0898 0.291823960683 1 TRUE
"MSTRG.4851.5" 3821 3543 1.0898 0.290763128808 1 TRUE
"MSTRG.4855.5" 1503 903 1.1957 0.499306314715 0.999912466973452 TRUE
"MSTRG.4862.5" 6834 2871 1.1517 0.514284148867 1 TRUE
"MSTRG.4858.12" 2047 1575 1.0364 0.426918676125 0.999999868385474 TRUE
"MSTRG.4878.1" 1981 498 0.7638 0.121379899437 0.731832123897098 TRUE
"MSTRG.4893.2" 3805 1911 1.2541 0.490842182856 0.999999998918001 TRUE
"MSTRG.4897.1" 886 288 0.9655 0.231511437972 0.519524976358794 TRUE
"MSTRG.4899.1" 6588 945 1.2101 0.377066485699 0.999855535500232 TRUE
"MSTRG.4899.3" 711 369 0.8832 0.21909443264 0.653598850967663 TRUE
"MSTRG.4912.6" 1177 357 1.2178 0.291520956633 0.887755635499741 TRUE
"MSTRG.4947.2" 3690 1998 0.9019 0.246999928736 0.999999993992791 TRUE
"MSTRG.4957.1" 6563 1074 1.1124 0.340590230927 0.999940459532375 TRUE
"MSTRG.5012.1" 1974 1284 1.1349 0.568127179485 0.999998972288534 TRUE
"MSTRG.5013.6" 3160 2025 0.7315 -0.150667466913 0.999999913306249 TRUE
"MSTRG.5013.7" 3335 2025 0.7315 -0.150667466913 0.999999912470378 TRUE
"MSTRG.5013.8" 3004 1602 0.8071 -0.144361807615 0.999992759855917 TRUE
"MSTRG.5050.4" 2465 1482 0.8863 0.00106583635033 0.999991525066876 TRUE
"MSTRG.5059.3" 1838 1506 0.9416 0.218726480937 0.99999861903884 TRUE
"MSTRG.5059.11" 2902 1179 0.8416 0.176156838386 0.999896199090308 TRUE
"MSTRG.5076.8" 2595 1326 1.138 0.120376192817 0.999990046962205 TRUE
"MSTRG.5097.1" 2255 1011 0.8874 0.0855791121478 0.999029845500973 TRUE
"MSTRG.5098.2" 3061 666 0.8032 0.0863346943091 0.939767910084836 TRUE
"MSTRG.5123.4" 7320 5013 1.0452 0.000758334681755 1 TRUE
"MSTRG.5125.1" 3138 2154 1.201 0.447448621022 0.999999999892475 TRUE
"MSTRG.5135.2" 2525 1434 0.9232 0.245111214825 0.999997086695253 TRUE
"MSTRG.5135.7" 1188 1008 0.9079 0.317659435622 0.999784216797326 TRUE
"MSTRG.5149.1" 5981 4785 1.041 0.155860004799 1 TRUE
"MSTRG.5156.5" 8270 7584 0.8328 0.0320133391029 1 TRUE
"MSTRG.5164.15" 3341 1287 0.957 0.140163454072 0.999973452030153 TRUE
"MSTRG.5196.3" 3314 795 0.801 -0.017672062489 0.971751453979014 TRUE
"MSTRG.5196.2" 3268 1464 1.0359 0.0451841167741 0.99999505138363 TRUE
"MSTRG.5207.1" 4662 1569 0.8997 0.11281629288 0.999998249468971 TRUE
"MSTRG.5207.3" 4029 1569 0.8997 0.11281629288 0.999998309184347 TRUE
"MSTRG.5207.5" 3258 1569 0.8997 0.11281629288 0.999998379173503 TRUE
"MSTRG.5227.3" 4734 2031 0.7265 0.0609904352596 0.999999975111728 TRUE
"MSTRG.5238.7" 1752 1407 1.1371 0.210918816948 0.999997776428801 TRUE
"MSTRG.5238.8" 2479 1416 1.1371 0.206830629539 0.999997855095821 TRUE
"MSTRG.5242.4" 4411 1116 1.3188 0.485453481833 0.999993258665667 TRUE
"MSTRG.5248.4" 3875 492 0.8051 0.288872396658 0.879924925040049 TRUE
"MSTRG.5249.8" 879 300 0.9969 0.29921773902 0.675217445387298 TRUE
"MSTRG.5249.18" 6934 546 1.3129 0.485581734102 0.995377985097921 TRUE
"MSTRG.5254.1" 19377 16470 1.1338 0.310085339022 1 TRUE
"MSTRG.5254.9" 1716 768 1.0215 0.190222871582 0.995251998400436 TRUE
"MSTRG.5260.8" 1529 828 1.2232 0.432085612964 0.999722601627724 TRUE
"MSTRG.5268.4" 1608 936 0.9595 0.184528915746 0.999072852131488 TRUE
"MSTRG.5268.5" 1968 1056 0.8285 0.14092400949 0.999494310899873 TRUE
"MSTRG.5268.3" 7913 858 1.0051 0.210434083835 0.997713627402364 TRUE
"MSTRG.5275.9" 1695 1239 1.103 0.43026616912 0.999995685297867 TRUE
"MSTRG.5288.2" 2451 1050 0.9368 0.246543137573 0.999798541719349 TRUE
"MSTRG.5302.9" 1992 747 0.5586 0.0534029569577 0.935186909450578 TRUE
"MSTRG.5322.4" 1297 306 0.9406 0.445699258993 0.813194285460781 TRUE
"MSTRG.5329.4" 1052 252 1.2964 0.451133898229 0.894699938061191 TRUE
"MSTRG.5332.1" 946 627 0.9872 -0.00122289294785 0.926220173096133 TRUE
"MSTRG.5334.4" 1561 1233 1.1107 0.335560520965 0.999992075486088 TRUE
"MSTRG.5334.6" 1468 1233 1.1107 0.335560520965 0.999992115792459 TRUE
"MSTRG.5336.14" 2303 1044 1.0964 0.368305750183 0.999941109524417 TRUE
"MSTRG.5338.2" 1546 657 1.2916 0.663313545298 0.999634789436782 TRUE
"MSTRG.5346.1" 665 426 1.2292 0.207000519818 0.916403527670928 TRUE
"MSTRG.5349.3" 597 363 1.2058 0.564468809503 0.977728062143379 TRUE
"MSTRG.5352.1" 1679 837 1.2694 0.610665674837 0.99992701447616 TRUE
"MSTRG.5355.1" 2407 1071 1.1789 0.483618734291 0.999983633920963 TRUE
"MSTRG.5356.6" 2529 1371 1.2646 0.682784943361 0.999999872347821 TRUE
"MSTRG.5356.8" 2232 1125 1.2898 0.618081628124 0.999997326902311 TRUE
"MSTRG.5356.9" 1603 1110 1.2958 0.644022242893 0.999997443935855 TRUE
"MSTRG.5357.1" 428 234 1.2932 0.232986239558 0.65423274735363 TRUE
"MSTRG.5359.2" 1107 528 1.0947 0.246178747841 0.963927219525985 TRUE
"MSTRG.5359.4" 1047 285 1.2693 0.281870787937 0.800367513040646 TRUE
"MSTRG.5359.12" 1092 285 1.2693 0.281870787937 0.799972980056079 TRUE
"MSTRG.5359.15" 747 285 1.2693 0.281870787937 0.802982804180756 TRUE
"MSTRG.5375.29" 675 384 0.8272 0.0762263785035 0.43651528406358 TRUE
"MSTRG.5375.30" 502 252 1.256 0.440086152253 0.876913950733049 TRUE
"MSTRG.5379.21" 1040 765 1.1245 0.33437556658 0.998612123347635 TRUE
"MSTRG.5379.22" 2380 1254 1.1169 0.252918032347 0.999989408561557 TRUE
"MSTRG.5392.13" 1548 462 0.9489 0.421036850258 0.956118569469684 TRUE
"MSTRG.5413.32" 465 273 1.1596 0.310592657598 0.746945747035657 TRUE
"MSTRG.5413.39" 1078 213 1.1528 0.321723112711 0.603868461792586 TRUE
"MSTRG.5427.1" 3010 3009 1.1494 0.258711658867 1 TRUE
